num,name,type,epoch,a,e,inc,w,omega,m,H,G,mass,axisRA,axisDec,thetaDot,info,wiki,wikipic,texture,radius
1003263,PANSTARRS,,2458898.5,2.878,0.7226,12.15,211.97,46.22,122.02,,,
1003346,Kowalski,,2458382.5,2.906,0.6154,7.28,37.42,354.36,283.35,,,
1003006,Boattini,,2457120.5,4.799,0.7360,8.90,162.78,259.36,208.93,,,
1003292,Lemmon,,2458091.5,3.607,0.6891,9.37,112.29,3.31,199.34,,,
1003467,STEREO,,2459229.5,2.795,0.8117,23.38,210.74,257.79,357.81,,,
1003451,PANSTARRS,,2457495.5,3.022,0.6663,18.92,351.90,180.53,6.09,,,
1003925,NEOWISE,,2459433.5,2.976,0.8253,29.44,215.91,283.72,244.87,,,
1003138,Elenin,,2460007.5,5.62,0.7786,15.39,263.49,295.85,328.31,,,
1000703,Helfenzrieder,,2366200.5,2.665,0.8476,7.87,178.70,76.26,1.15,,,
1000705,Lexell,,2367764.5,3.153,0.7861,1.55,225.02,134.47,-0.01,,,
1000889,Barnard,,2409411.5,3.073,0.5836,5.47,301.05,6.75,1.10,,,
1000927,Swift,,2413430.5,3.729,0.6520,2.99,167.78,171.75,0.50,,,
1000954,Giacobini,,2416955.5,23.56,0.9528,40.07,358.16,158.95,0.13,,,
1000981,Campbell,,2420452.5,7.053,0.9038,76.86,265.28,2.40,5.52,,,
1000985,Mellish,,2421318.5,27.4,0.9931,32.69,121.31,88.67,359.92,,,
1000024,Dubiago,,2422830.5,17.1,0.9347,22.35,97.48,67.13,0.22,,,
1001031,Wilk,,2428609.5,31.97,0.9806,26.01,31.46,58.27,0.13,,,
1001045,Vaisala,,2430440.5,17.61,0.9268,37.86,335.57,172.29,0.45,,,
1001109,Candy,,2437308.5,15.03,0.9303,151.17,138.76,177.29,359.44,,,
1000037,Haneda-Campos,,2443773.5,3.29,0.6652,5.95,240.46,132.25,357.11,,,
1001234,Bradfield,,2447551.5,19.2,0.9781,83.06,194.77,28.44,0.59,,,
1000129,Levy,,2448619.5,13.81,0.9289,19.19,41.48,329.43,3.34,,,
1001439,SOHO,,2454119.5,3.099,0.9842,26.63,21.95,81.60,144.84,,,
1000271,LONEOS,,2451441.5,3.527,0.6508,8.19,219.86,148.45,358.16,,,
1000373,LONEOS,,2452248.5,13.3,0.9253,80.25,116.42,10.56,357.96,,,
1000362,BATTERS,,2452248.5,17.93,0.9414,115.91,142.09,113.36,359.75,,,
1001843,SOHO,,2453575.5,3.216,0.9853,14.12,45.73,13.21,179.91,,,
1001852,SOHO,,2453663.5,3.224,0.9848,13.58,52.17,50.19,191.61,,,
1002004,SOHO,,2456072.5,2.568,0.7762,11.48,217.67,176.47,28.63,,,
1001673,SWAN,,2453667.5,9.324,0.9304,160.04,41.44,25.42,0.47,,,
1002409,"Siding Spring",,2454046.5,7.818,0.8431,31.88,117.41,309.95,357.46,,,
1002480,Kowalski,,2454411.5,3.093,0.7750,9.90,358.55,4.00,8.88,,,
1003317,SOHO,,2455493.5,3.078,0.9788,23.35,146.62,312.57,122.37,,,
1003080,Catalina,,2455174.5,3.08,0.7403,9.59,118.02,31.76,350.32,,,
1003099,WISE,,2455379.5,8.26,0.9042,147.05,214.76,206.47,2.90,,,
1003152,Kowalski,,2455857.5,16.31,0.9316,17.57,192.19,288.07,359.95,,,
1003198,"La Sagra",,2456158.5,8.503,0.8481,84.38,338.41,315.76,2.66,,,
1003369,PANSTARRS,,2457067.5,7.482,0.8459,172.51,249.62,277.08,359.57,,,
1003377,SOHO,,2457073.5,4.989,0.9943,69.62,234.96,95.88,0.02,,,
1003382,SWAN-Xingming,,2457134.5,15.55,0.9777,149.26,13.39,287.74,0.40,,,
1003429,NEOWISE,,2457409.5,19.55,0.9391,155.28,20.40,191.11,1.04,,,
1003554,Leonard,,2458169.5,9.865,0.8707,27.59,67.53,153.87,0.28,,,
1003635,ATLAS,,2458780.5,3.025,0.6485,12.28,332.52,307.60,23.10,,,
1003654,Catalina,,2458846.5,2.998,0.6958,24.64,2.27,139.38,2.95,,,
1003675,ATLAS,,2458952.5,22.64,0.9887,44.82,177.80,120.58,359.56,,,
1003672,Pimentel,,2458973.5,3.603,0.8596,18.47,207.64,240.11,6.86,,,
1003699,ATLAS,,2459179.5,26.82,0.9527,23.47,328.45,71.25,0.22,,,
1003715,,,2459068.5,1.02,0.9092,28.15,171.61,173.43,358.96,,,
1003716,,,2459069.5,1.391,0.9394,37.56,116.42,165.26,0.70,,,
1003811,PANSTARRS,,2459398.5,4.196,0.8102,12.17,46.09,262.40,356.06,,,
1003792,ZTF,,2459402.5,2.977,0.6768,11.51,21.19,301.16,5.84,,,
1003909,ATLAS,,2459463.5,3.746,0.6708,20.02,210.45,99.63,12.35,,,
1003804,ATLAS,,2459474.5,3.285,0.6242,10.73,180.89,239.78,2.91,,,
1003914,ATLAS,,2460127.5,19.33,0.9469,38.31,105.89,164.57,0.01,,,
1003954,Lemmon,,2460300.5,28.47,0.9708,140.50,281.57,233.83,359.81,,,
1004010,Rankin,,2460488.5,2.229,0.6984,10.05,53.71,139.78,21.84,,,
